Zipcode,EstimatedPopulation,TotalWages,Result
1107,19080.0,270089622.0,14155.640566037735
1108,34302.0,583765840.0,17018.419917205993
1109,35976.0,539888614.0,15006.910551478764
1118,23716.0,533922564.0,22513.179456906728
1119,19830.0,382011646.0,19264.32909732728
1128,5020.0,121842528.0,24271.419920318724
1129,11768.0,261294026.0,22203.775152957172
1138,1018.0,16321650.0,16033.055009823183
1151,24320.0,393759288.0,16190.760197368421
1201,72004.0,1491445478.0,20713.369785011942
1202,1186.0,24714421.0,20838.466273187183
1220,6993.0,130413565.0,18649.158444158445
1222,681.0,11545093.0,16953.14684287812
1223,7856.0,166763784.0,21227.569246435844
1225,2990.0,66891519.0,22371.74548494983
1226,5793.0,137797105.0,23786.829794579666
1230,82222.0,1756703662.0,21365.37255235825
1235,4952.0,113659808.0,22952.303715670438
1236,1486.0,27248680.0,18336.93135935397
1237,10424.0,230920428.0,22152.765541059096
1238,10112.0,211262302.0,20892.237143987342
1240,4020.0,99379563.0,24721.284328358208
1242,515.0,9417367.0,18286.149514563105
1245,1364.0,25090274.0,18394.629032258064
1247,58650.0,1017923965.0,17355.907331628303
1253,2334.0,36550320.0,15659.948586118251
1254,1068.0,39209955.0,36713.441011235955
1255,1144.0,20583586.0,17992.645104895106
1256,574.0,12435889.0,21665.311846689896
1257,2018.0,38639493.0,19147.41972249752
1258,2955.0,61180750.0,20704.14551607445
1259,438.0,8079138.0,18445.520547945205
1262,1206.0,29315283.0,24307.8631840796
1266,5910.0,136038165.0,23018.302030456853
1267,15831.0,443935626.0,28042.172067462572
1270,1388.0,34940746.0,25173.44812680115
1301,26762.0,541856428.0,20247.23219490322
1302,406.0,7682335.0,18922.00738916256
1330,2690.0,55578144.0,20661.020074349442
1331,31686.0,633179217.0,19982.933061920092
1337,4876.0,104553678.0,21442.509844134536
1339,3750.0,65397936.0,17439.4496
1340,3162.0,58026780.0,18351.290322580644
1341,1541.0,38548270.0,25015.10058403634
1342,3714.0,98314431.0,26471.306138933764
1344,3741.0,79179501.0,21165.330392943062
1349,1394.0,27164922.0,19487.031563845052
1351,2016.0,46261486.0,22947.165674603173
1354,6690.0,148435775.0,22187.70926756353
1355,1606.0,33338888.0,20758.95890410959
1360,7881.0,171367233.0,21744.35135135135
1364,48352.0,879771664.0,18195.145268034415
1366,1104.0,25115744.0,22749.768115942028
1367,1332.0,23754483.0,17833.695945945947
1368,3243.0,65440011.0,20178.85013876041
1370,17195.0,329450740.0,19159.68246583309
1373,16076.0,407883764.0,25372.217218213485
1375,2777.0,65890537.0,23727.236946344976
1376,3968.0,71758690.0,18084.347278225807
1378,1222.0,23780780.0,19460.54009819967
1379,625.0,12797150.0,20475.44
1420,28652.0,587926246.0,20519.553469216808
1430,10728.0,280886480.0,26182.55779269202
1431,2749.0,69220520.0,25180.2546380502
1432,24068.0,665013424.0,27630.605949808876
1436,4914.0,107680742.0,21913.05291005291
1438,1228.0,25111546.0,20449.141693811074
1440,15067.0,321988574.0,21370.45025552532
1450,9198.0,381835186.0,41512.84909762992
1451,4672.0,254974042.0,54574.923373287675
1452,3932.0,109616431.0,27878.034333672433
1453,34034.0,819352735.0,24074.53531762355
1460,16002.0,600457146.0,37523.88113985752
1462,9073.0,264013661.0,29098.827399977956
1463,30300.0,930740214.0,30717.49881188119
1464,15084.0,425970765.0,28239.907517899763
1468,3579.0,90728674.0,25350.28611343951
1469,6266.0,175478972.0,28004.94286626237
1473,6741.0,186970799.0,27736.359442219255
1474,5598.0,151750722.0,27108.024651661308
1475,7879.0,171815411.0,21806.75352202056
1501,14232.0,392017225.0,27544.774100618324
1503,2462.0,88697507.0,36026.6072298944
1504,31232.0,794591628.0,25441.586449795082
1505,7986.0,309196676.0,38717.339844728274
1506,2920.0,68732705.0,23538.597602739726
1507,10873.0,321653214.0,29582.74753977743
1508,1590.0,39266556.0,24695.94716981132
1510,11365.0,285300523.0,25103.433611966564
1515,3970.0,99697166.0,25112.6362720403
1516,15130.0,444956144.0,29408.86609385327
1518,5278.0,165637944.0,31382.710117468738
1519,12186.0,484171938.0,39731.81831610044
1520,12865.0,405439753.0,31514.94387874077
1521,6207.0,163082454.0,26273.957467375545
1522,2984.0,93338120.0,31279.530831099197
1523,9554.0,303244126.0,31740.0173749215
1524,5678.0,148407645.0,26137.309792180346
1525,677.0,14775291.0,21824.654357459378
1526,475.0,9841092.0,20718.08842105263
1527,22934.0,610806998.0,26633.251853143804
1529,2734.0,75109565.0,27472.408558888077
1531,865.0,20971624.0,24244.652023121387
1532,26226.0,1033792986.0,39418.62983299016
1534,9878.0,313861838.0,31773.824458392388
1535,7850.0,180780338.0,23029.342420382167
1536,17484.0,644321901.0,36852.087680164725
1537,1951.0,51233021.0,26259.877498718604
1538,982.0,20176946.0,20546.78818737271
1540,9660.0,250160644.0,25896.546997929607
1541,3224.0,122908259.0,38122.9091191067
1542,1907.0,48317521.0,25336.927635028842
1543,6893.0,201965675.0,29300.112432902944
1545,61518.0,2256922378.0,36687.187132221465
1550,40065.0,794700420.0,19835.278172968927
1560,7350.0,247006556.0,33606.334149659866
1561,2775.0,56780493.0,20461.43891891892
1562,19494.0,465635846.0,23886.11090591977
1564,14208.0,478779166.0,33697.857967342345
1566,5934.0,191789589.0,32320.456521739132
1568,19320.0,756867645.0,39175.34394409938
1569,11159.0,328316045.0,29421.636795411774
1570,26616.0,626838012.0,23551.17267808837
1571,9200.0,235495072.0,25597.290434782608
1581,33382.0,1386971526.0,41548.484991911806
1583,17841.0,502690986.0,28176.166470489323
1585,10755.0,260980074.0,24265.92970711297
1588,15874.0,422287966.0,26602.492503464786
1590,23106.0,827264979.0,35803.03726304856
1602,36392.0,891856854.0,24506.948065508903
1603,29220.0,579495342.0,19832.147227926078
1604,26294.0,593553007.0,22573.705293983418
1605,18175.0,376578350.0,20719.579092159558
1606,32878.0,850234526.0,25860.28730458057
1607,6146.0,126734994.0,20620.727953140253
1608,2396.0,40674871.0,16976.15651085142
1609,11815.0,326051307.0,27596.386542530683
1610,12571.0,189128798.0,15044.849097128312
1611,1777.0,40897361.0,23014.83455261677
1612,7868.0,236041518.0,30000.19293340112
1613,1083.0,22023587.0,20335.722068328716
1701,111284.0,3847054620.0,34569.701125049425
1702,23402.0,578622599.0,24725.34821810102
1718,2320.0,93264268.0,40200.11551724138
1719,14247.0,637141326.0,44721.08696567699
1720,57342.0,2752416036.0,48000.00062781208
1721,14769.0,564386680.0,38214.27855643578
1730,11940.0,472027119.0,39533.25954773869
1731,2686.0,56758662.0,21131.296351451972
1740,4456.0,228442687.0,51266.31216337522
1741,4692.0,296809193.0,63258.566283034954
1742,45126.0,2769567216.0,61374.09067943093
1745,1290.0,49107063.0,38067.49069767442
1746,12696.0,495435566.0,39022.96518588532
1747,5323.0,171710225.0,32258.167386811947
1748,13078.0,748848462.0,57260.166845083346
1749,16503.0,486605672.0,29485.891777252622
1752,63320.0,1928373564.0,30454.41509791535
1754,8873.0,279411027.0,31490.02896427364
1756,5234.0,188037787.0,35926.21073748567
1757,22801.0,656271057.0,28782.555896671198
1760,200277.0,8180588003.0,40846.36779560309
1770,3937.0,306490259.0,77848.68148336296
1772,17356.0,1029077824.0,59292.33832680341
1773,9740.0,642197778.0,65934.063449692
1775,6132.0,266358773.0,43437.5037508154
1776,48756.0,3361695573.0,68949.37183115924
1778,24546.0,1390100870.0,56632.48064857818
1801,33608.0,978759571.0,29122.815133301596
1803,22104.0,728010164.0,32935.67517191458
1810,30346.0,1580077483.0,52068.72348909247
1821,26961.0,813476069.0,30172.32554430474
1824,69588.0,2384442051.0,34265.13265218141
1826,26388.0,726580209.0,27534.493292405637
1827,2850.0,110787540.0,38872.82105263158
1830,19190.0,466330158.0,24300.685669619594
1831,632.0,11201384.0,17723.708860759492
1832,17585.0,444440190.0,25273.823713392096
1833,14628.0,520803998.0,35603.22655181843
1834,5915.0,174613020.0,29520.375316990703
1835,35625.0,1003182957.0,28159.5216
1840,3383.0,49781192.0,14715.102571681939
1841,33432.0,444889883.0,13307.3068616894
1842,1174.0,17996815.0,15329.484667802384
1843,55056.0,968135289.0,17584.555525283347
1844,40836.0,1022105701.0,25029.52544323636
1845,48658.0,2027335984.0,41665.0085083645
1850,11001.0,222920009.0,20263.613216980273
1851,23694.0,484739887.0,20458.339115387862
1852,23950.0,573609990.0,23950.3127348643
1853,1292.0,24480415.0,18947.68962848297
1854,17446.0,373376711.0,21401.852057778287
1860,5611.0,163224398.0,29090.072714311176
1862,24789.0,756656082.0,30523.864698051555
1863,15506.0,485313590.0,31298.43866890236
1864,26822.0,1037331858.0,38674.66475281485
1867,21499.0,808066167.0,37586.221080050236
1876,25645.0,790024913.0,30806.19664651979
1879,20586.0,679786894.0,33021.80579034295
1880,22162.0,735717051.0,33197.23179315946
1886,61128.0,2710034853.0,44333.772624656456
1887,20129.0,650187308.0,32301.023796512494
1890,19213.0,1111445187.0,57848.601832092856
1901,1155.0,22363981.0,19362.754112554114
1902,30268.0,565476884.0,18682.333950046253
1903,851.0,13606118.0,15988.38777908343
1904,31934.0,820544978.0,25695.02655476921
1905,36488.0,708198296.0,19409.07410655558
1906,23413.0,620455165.0,26500.455516166232
1907,12470.0,515417527.0,41332.60040096231
1908,3119.0,117963798.0,37821.03174094261
1913,14037.0,413947797.0,29489.76255610173
1915,62648.0,2037179916.0,32517.876324862726
1921,7331.0,381701356.0,52066.7516027827
1922,5696.0,199449950.0,35015.791783707864
1923,23360.0,685252309.0,29334.431035958904
1929,2928.0,97298087.0,33230.22096994535
1930,47712.0,1229377782.0,25766.63694668008
1931,442.0,9595291.0,21708.803167420814
1938,11683.0,408617757.0,34975.413592399214
1940,21986.0,871608242.0,39643.784317292826
1944,9240.0,621899544.0,67305.14545454546
1945,36254.0,1680217954.0,46345.72609918906
1949,6965.0,254574362.0,36550.51859296482
1950,30396.0,1144477188.0,37652.2301618634
1951,9621.0,317193324.0,32968.85188649828
1952,20361.0,486121008.0,23875.104759098274
1960,87376.0,2176323980.0,24907.571644387473
1966,12574.0,327255146.0,26026.33577222841
1969,5259.0,182610213.0,34723.37193382772
1970,32194.0,863806447.0,26831.286792570045
1982,19503.0,889260804.0,45596.10336871251
1983,5449.0,271569529.0,49838.4160396403
1984,3350.0,194528459.0,58068.19671641791
1985,3927.0,162385929.0,41351.14056531704
2019,14707.0,436408085.0,29673.494594410826
2020,1322.0,38901462.0,29426.219364599092
2021,18954.0,736904131.0,38878.55497520312
2025,6515.0,426391994.0,65447.735072908676
2026,20528.0,707820906.0,34480.75340997662
2030,5123.0,457532501.0,89309.48682412649
2032,11115.0,401790660.0,36148.50742240216
2035,29566.0,1050907524.0,35544.460664276536
2038,27220.0,1034537207.0,38006.510176340926
2041,1540.0,43216102.0,28062.403896103897
2043,39024.0,2261383560.0,57948.533210332105
2045,17980.0,532598312.0,29621.70812013348
2047,1190.0,27021888.0,22707.468907563027
2048,20294.0,759154956.0,37407.85237015867
2050,19432.0,661846583.0,34059.62242692466
2051,1983.0,69031755.0,34811.7776096823
2052,11150.0,619598333.0,55569.35721973094
2053,11358.0,420760791.0,37045.32408874802
2054,7110.0,226979837.0,31924.02770745429
2056,8410.0,358517844.0,42629.94577883472
2061,9372.0,447651996.0,47764.83098591549
2062,24326.0,730265400.0,30019.95395872729
2065,776.0,18322110.0,23610.96649484536
2066,44976.0,1809215598.0,40226.24506403415
